Timestamp,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
1737928699.3856952,-5.21,-8.32,8.16,-0.89,-5.89,7.73
1737928699.4256709,4.05,10.45,6.26,4.77,4.49,7.27
1737928699.4650624,0.46,0.96,8.68,-2.56,-3.85,8.42
1737928699.5053573,-1.55,-1.66,8.29,2.41,2.51,11.09
1737928699.544781,4.47,10.86,10.97,3.66,3.13,9.15
1737928699.5857558,1.43,-2.58,10.07,0.65,1.38,14.25
1737928699.6249943,2.72,6.96,14.87,6.23,6.56,12.46
1737928699.6655393,7.0,3.44,12.3,5.07,-3.97,14.3
1737928699.7059324,4.26,1.91,15.83,5.3,12.3,15.51
1737928699.7459583,4.74,8.28,12.38,3.73,-10.58,10.69
1737928699.784857,4.41,-4.93,11.35,6.34,6.31,11.73
1737928699.8252122,5.54,7.71,9.86,1.59,-1.37,10.37
1737928699.8660412,-1.34,-2.59,11.87,0.1,5.27,13.54
1737928699.9051664,2.9,9.88,12.32,1.66,6.01,10.92
1737928699.9454415,-2.29,-4.44,12.33,-3.41,-1.04,12.96
1737928699.9857862,-1.42,7.86,13.63,-2.01,10.27,10.53
1737928700.0262341,-5.22,-8.7,10.29,-6.77,-5.43,10.95
1737928700.0655205,-4.77,5.73,10.56,-4.85,9.09,8.84
1737928700.1057038,-8.3,-1.22,7.63,-10.88,-3.95,8.71
1737928700.1454244,-8.71,-2.13,8.9,-5.48,4.89,7.75
1737928700.1852574,-4.8,0.26,6.62,-7.68,1.68,5.91
1737928700.2251246,-10.2,0.44,6.53,-10.49,1.8,6.73
1737928700.2653604,-8.72,1.58,7.24,-7.46,1.68,4.97
1737928700.3048263,-7.58,-5.81,3.12,-8.11,-1.64,2.66
1737928700.3458555,-10.01,6.37,2.82,-12.58,2.34,3.19
1737928700.3854475,-13.43,-0.24,3.77,-11.43,0.16,4.02
1737928700.425259,-7.8,-6.36,3.6,-4.98,-9.35,2.56
1737928700.4652696,-4.67,-5.65,0.86,-7.93,-0.9,-0.38
1737928700.5050967,-12.66,-2.09,-1.6,-15.7,1.05,-1.97
1737928700.5458355,-15.39,2.61,-1.98,-11.47,1.82,-2.02
1737928700.5855174,-6.34,1.79,-1.71,-4.53,0.11,-3.45
1737928700.626278,-5.26,-3.28,-0.78,-5.61,-1.7,1.93
1737928700.6651804,-3.91,5.83,2.54,-2.29,0.95,1.79
1737928700.7054687,-0.49,-6.02,4.45,1.73,-2.1,5.14
1737928700.7458205,3.13,4.79,5.9,0.03,11.84,5.48
1737928700.7851558,-1.59,-8.5,10.15,-0.42,-0.3,11.27
1737928700.8256273,5.65,-2.08,10.35,6.99,10.38,8.68
1737928700.8654153,4.06,5.32,11.27,-1.9,3.28,11.24
1737928700.9055436,-3.29,-8.82,11.03,-0.5,3.67,10.67
1737928700.9455423,3.53,9.99,10.06,3.45,2.82,8.78
1737928700.985353,0.63,-0.28,8.44,-0.43,-3.16,11.69
1737928701.0251439,2.42,4.12,12.52,6.01,7.01,9.57
1737928701.0650194,7.16,6.16,10.15,4.61,9.85,14.18
1737928701.1058471,1.88,2.69,15.18,3.02,5.04,12.62
1737928701.1452434,5.6,-0.35,9.5,5.43,4.13,10.85
1737928701.1848626,2.93,8.08,13.34,1.28,9.43,13.82
1737928701.2254841,2.13,9.04,12.06,3.96,-1.04,10.42
1737928701.2651536,5.63,-0.69,9.79,6.32,6.24,9.58
1737928701.3050191,4.95,9.19,9.97,1.87,7.1,9.42
1737928701.3452466,-0.48,-0.82,10.05,0.56,0.51,12.05
1737928701.385018,3.83,16.45,13.93,2.74,15.35,10.09
1737928701.4261992,-1.31,-3.91,7.47,-4.87,2.57,9.81
1737928701.4655995,-5.24,9.93,13.27,-3.35,11.74,12.7
1737928701.5052288,-2.54,4.35,6.51,-6.12,-3.12,2.42
1737928701.545007,-8.61,-1.2,7.27,-8.58,8.88,8.54
1737928701.5853975,-6.49,8.23,8.47,-6.57,9.48,5.0
1737928701.6253822,-8.36,-0.12,4.11,-8.8,-2.82,4.46
1737928701.6651645,-6.66,3.6,6.15,-4.73,6.56,6.75
1737928701.7059083,-6.84,7.97,4.21,-9.53,-0.16,4.22
1737928701.7455444,-10.64,0.67,5.01,-7.98,-1.64,5.47
1737928701.7848532,-4.71,1.23,4.19,-4.93,3.96,1.63
1737928701.8253622,-9.49,1.38,0.19,-14.04,-2.09,1.24
1737928701.865178,-13.54,-2.67,1.68,-9.98,3.35,-0.03
1737928701.905966,-8.09,4.32,-0.67,-10.03,-0.88,-2.28
1737928701.945445,-12.21,-4.53,-2.03,-13.43,2.77,-4.47
1737928701.9850314,-13.97,-0.73,-4.69,-13.9,0.61,-4.43
1737928702.0258193,-12.35,-0.7,-5.94,-10.21,-0.54,-7.64
1737928702.065583,-9.6,0.66,-5.56,-10.61,3.8,-2.78
1737928702.1051786,-9.88,0.23,-2.05,-7.08,-5.29,-3.87
1737928702.1453469,-3.28,-6.14,-3.12,-1.44,7.07,-0.23
1737928702.1850762,-2.59,3.19,1.5,-4.54,-1.54,2.8
1737928702.225179,-4.43,-6.64,1.83,-1.53,0.16,2.59
1737928702.265278,0.09,13.51,3.81,0.26,-6.5,3.91
1737928702.3061097,0.61,-12.27,6.23,4.06,2.37,6.53
1737928702.3455207,4.15,13.58,6.14,0.16,1.57,8.67
1737928702.3853214,-4.75,-5.82,9.29,-3.22,-2.23,10.17
1737928702.4259267,1.3,12.41,11.02,2.67,11.71,10.32
1737928702.4656184,-0.35,-3.9,7.9,-1.08,-16.65,7.84
1737928702.5054407,2.11,6.14,13.07,5.68,14.09,14.62
1737928702.545281,5.05,5.73,12.36,2.04,-4.94,11.55
1737928702.5853639,0.98,-1.1,13.7,2.21,4.64,15.56
1737928702.6249313,4.51,6.46,14.33,5.23,1.25,10.36
1737928702.6651416,4.76,-2.78,10.25,3.59,1.78,13.09
1737928702.705515,4.05,1.25,13.58,6.01,5.99,11.83
1737928702.744578,6.45,8.67,11.04,4.6,2.93,12.55
1737928702.7845345,2.07,-0.59,11.73,1.85,1.21,10.48
1737928702.8247411,4.19,12.48,11.56,3.67,16.46,9.54
1737928702.8651397,2.71,-3.0,9.56,2.18,-2.99,9.35
1737928702.9054034,2.91,7.65,9.36,1.89,12.78,9.49
1737928702.9453983,-1.76,8.64,8.93,-3.49,-0.34,10.81
1737928702.9857066,-3.37,5.35,10.82,-1.16,4.78,10.61
1737928703.0254703,-1.13,13.19,8.27,-4.47,8.28,6.78
1737928703.0652633,-8.08,-0.93,8.65,-9.29,6.81,9.06
1737928703.1050856,-7.8,6.25,8.06,-6.32,9.73,8.17
1737928703.1457193,-6.65,9.2,8.11,-6.99,4.11,7.7
1737928703.1845481,-6.33,2.07,6.06,-5.41,5.03,5.38
1737928703.2250812,-6.2,3.18,5.45,-7.73,3.93,4.64
1737928703.2656007,-8.45,5.27,4.31,-8.85,5.48,2.21
1737928703.3054724,-7.46,-4.19,0.99,-7.2,-1.07,1.17
1737928703.3445637,-7.56,5.0,2.76,-9.76,9.89,2.47
1737928703.3851423,-12.16,1.04,2.63,-11.33,-1.11,2.84
1737928703.4252982,-7.52,-1.82,0.85,-5.48,1.86,-1.01
1737928703.4656067,-9.79,5.44,-2.33,-15.13,0.44,-0.22
1737928703.5064375,-16.71,-1.23,0.76,-12.86,-5.43,-1.28
1737928703.544874,-6.92,-2.0,-2.86,-6.07,7.74,-3.3
1737928703.585298,-10.71,6.42,-1.29,-16.8,-2.97,-0.63
1737928703.6253057,-16.67,-8.68,-0.98,-10.34,-2.23,-4.28
1737928703.66491,-5.28,11.36,-3.37,-6.24,7.35,-1.81
1737928703.70563,-10.52,-6.58,-0.46,-11.41,-8.32,-0.69
1737928703.745438,-6.26,-2.6,-1.45,-3.15,12.94,-0.5
1737928703.7850828,-3.84,3.36,1.08,-6.34,-4.54,0.77
1737928703.8245733,-6.46,-6.37,-0.42,-3.87,0.3,0.38
1737928703.8648984,-1.85,13.13,3.01,-1.87,4.06,3.78
1737928703.9055765,-2.71,-8.43,3.55,-1.32,-7.13,3.61
1737928703.9452684,2.12,3.54,5.74,2.33,15.13,6.95
1737928703.985089,-0.65,1.99,6.54,-3.46,-14.64,6.32
1737928704.025522,-0.6,-6.36,8.49,4.22,15.56,9.22
1737928704.065755,5.76,7.06,8.47,2.48,-6.66,9.37
1737928704.1054869,-0.77,-0.44,12.69,1.9,-2.04,14.26
1737928704.1453595,6.61,1.8,10.82,9.31,5.1,12.85
1737928704.1853101,6.49,5.28,14.03,3.65,-2.16,14.51
1737928704.225011,3.42,2.19,13.03,4.85,2.82,15.59
1737928704.2652276,5.91,5.0,14.28,6.4,3.0,13.95
1737928704.3050084,5.94,0.92,11.58,5.11,-3.07,13.16
1737928704.344831,4.55,0.32,12.76,5.13,4.6,12.01
1737928704.3846807,4.7,13.08,10.75,3.2,2.92,10.88
1737928704.4250734,1.76,-0.33,12.24,2.21,-1.3,11.36
1737928704.4648955,3.21,6.46,8.93,3.03,12.18,10.1
1737928704.5052426,0.08,5.82,9.45,-2.42,-3.68,9.69
1737928704.5451095,-2.77,8.23,11.03,-0.62,8.07,11.51
1737928704.5850894,-0.51,9.26,8.12,-2.91,-2.24,7.35
1737928704.6251423,-6.59,1.55,8.54,-7.28,6.26,11.11
1737928704.6656778,-5.4,9.99,13.13,-3.32,6.32,10.67
1737928704.705515,-4.04,-0.81,7.08,-7.0,-5.68,6.67
1737928704.7455115,-9.01,3.22,9.83,-8.63,6.16,10.39
1737928704.7860043,-7.45,8.43,9.21,-7.42,0.59,6.68
1737928704.8251312,-7.78,-9.08,3.68,-7.32,-1.36,4.48
1737928704.8653312,-7.28,4.64,6.32,-7.19,3.16,6.03
1737928704.9053972,-7.96,-0.4,2.95,-8.4,-3.32,1.9
1737928704.9441445,-7.54,-3.61,3.7,-7.04,-1.11,4.27
1737928704.9847903,-8.08,2.8,3.46,-9.93,4.17,4.38
1737928705.0249875,-10.5,-0.17,4.7,-9.51,-2.32,3.26
1737928705.0652914,-7.75,-5.86,0.36,-7.67,0.86,-1.09
